"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","164","345255","0.0-164.0","","429","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=521.246069502335 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=513.356069502335 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=394.533930497665 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=386.643930497665 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","false","true","199.11","4","690.1466666666666","63.356069502335025","1.27","2","0","","",""
"html-keyboard-response","165","345758","0.0-165.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=521.246069502335 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=513.356069502335 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=394.533930497665 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=386.643930497665 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","166","345910","0.0-166.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=856.11 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.7064268203046 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=507.59642682030454 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=798.5135731796954 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=392.40357317969546 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,425.1429244913573 849.1178289447963,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","167","346597","0.0-167.0","","685.5","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.7064268203046 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=507.59642682030454 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=798.5135731796954 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=392.40357317969546 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,425.1429244913573 849.1178289447963,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","8GYhNwJamJ1CrFlS","","","false","true","true","199.11","4","690.1466666666666","57.596426820304565","1.16","2","0","","",""
"html-keyboard-response","168","347099","0.0-168.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.7064268203046 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=507.59642682030454 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=798.5135731796954 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=392.40357317969546 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,425.1429244913573 849.1178289447963,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","169","347255","0.0-169.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","170","347696","0.0-170.0","","438.8999999910593","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","false","true","199.11","4","690.1466666666666","74.87535486639594","1.5","2","0","","",""
"html-keyboard-response","171","348199","0.0-171.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","172","348353","0.0-172.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","173","349121","0.0-173.0","","765.7999999970198","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","74.87535486639594","1.5","2","0","","",""
"html-keyboard-response","174","349625","0.0-174.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.7653548663959 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=524.8753548663959 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=383.01464513360406 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=375.1246451336041 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","175","349781","0.0-175.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=555.2279613263147 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=547.3379613263147 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=360.5520386736853 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=352.6620386736853 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","176","350252","0.0-176.0","","468.8999999910593","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=555.2279613263147 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=547.3379613263147 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=360.5520386736853 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=352.6620386736853 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","97.33796132631473","1.95","2","0.84","","",""
"html-keyboard-response","177","356717","0.0-177.0","","6465","arrowdown","<div id=""continue""> 
<h2 class=""bolded-blue"">Almost there!</h2>
    <p>Please do another blind spot test for our record. We promise this will be the last one!</p>
    <p>Please press the <b>down</b> arrow key to continue. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","178","484245","0.0-178.0","","127527.09999999404","","","","","85.6","53.98","348","4.07","529.66","9.239673269808558","37.66366946514446","38.23313077162162","23.89570673226351","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","179","486095","0.0-179.0","","1848.0999999940395"," ","<div> 
<h3>Congratulations! You have completed the entire study! Thank you for your time and have a nice day!</h3>
<p> Press any key to end the experiment, and your results should be recorded. </p>
    
</div>","","","","","","","","","","","","end_trial","","8GYhNwJamJ1CrFlS","","","","","","","","","","","","","69.014","69.015","61.123"
"fullscreen","180","486099","0.0-180.0","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
